Name,Category,Rate,Address,Traffic,Time,Menu
연경재,카페,4.0,부산 중구 중앙대로29번길 6 (우)48957,827,['매일 11:00 ~ 22:00'],"{'아메리카노': '4,500', '카페라떼': '4,900', '밀크티': '6,000', '말차라떼': '6,000', '포도케피어': '6,000'}"
굿올데이즈카페,카페,4.6,부산 중구 중앙대로41번길 5 1층 (우)48957,777,['매일 11:00 ~ 22:00'],"{'굿슈페너': '5,000', '쁘띠꾸숑': '6,500', '굿슬러시': '7,500', '아메리카노': '4,000', '카페라떼': '4,500', '바닐라빈라떼': '5,000', '': ''}"
공순대,순대,4.3,부산 중구 중구로29번길 18-5 (우)48978,766,"['월,수,목,금,토,일 12:00 ~ 24:00']","{'순대전골 (소)': '28,000', '모듬순대': '20,000', '막창순대': '25,000', '소곱창전골 (소)': '30,000', '소곱창전골 (대)': '40,000'}"
영도다리횟집,회,4.2,부산 중구 자갈치해안로 73 (우)48984,755,['매일 10:00 ~ 21:00'],{'null': 'null'}
산해갈비,갈비,3.8,부산 중구 광복로39번길 35 (우)48946,734,['매일 11:00 ~ 23:00'],"{'소생갈바 (180g)': '30,000', '소갈비 (180g)': '28,000', '돼지목살양념갈비 (200g)': '9,000', '삼겹살 (130g)': '10,000', '해물된장국수': '4,000'}"
스톤스트리트,패밀리레스토랑,4.5,부산 중구 광복중앙로24번길 9 1층 (우)48949,726,['화~일 12:00 ~ 21:00'],"{'청포도샐러드': '11,800', '쉬림프크레마': '13,000', '홍게살로제파스타': '14,500', '페페로니피자': '16,000'}"
스타벅스 비프광장점,스타벅스,3.8,"부산 중구 비프광장로 25 1,2층 (우)48953",716,['매일 08:00 ~ 22:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
스타벅스 남포동역점,스타벅스,4.0,"부산 중구 구덕로 4 1,2층 (우)48954",701,"['토,일 08:00 ~ 22:00']","{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
모리쵸 광복점,일식,4.1,부산 중구 광복중앙로 34 2층 (우)48949,691,"['매일 11:30 ~ 22:30', '매일 휴게시간 15:00 ~ 17:00']","{'세이로무시 (중)': '60,000', '해산물 세이로무시 (중)': '69,000', '미니세이로무시': '15,000', '화로구이 가정식': '15,000', '소바 정식': '15,000', '모리카츠': '10,000', '': ''}"
옥성반점,중국요리,3.2,부산 중구 보수북길 14 (우)48962,661,"['월,수,목,금,토,일 11:00 ~ 19:30', '월,수,목,금,토,일 휴게시간 14:00 ~ 15:00']","{'짜장면': '5,000', '짬뽕': '6,000', '볶음밥': '6,000', '탕수육(소)': '18,000', '양장피': '30,000'}"
새진주식당,한식,3.3,부산 중구 흑교로 60 (우)48962,658,"['매일 11:30 ~ 20:30', '매일 휴게시간 15:00 ~ 17:00']","{'육회비빔밥': '15,000', '돌솥비빔밥': '17,000', '회 비빔밥': '16,000', '석쇠불고기(1-2인)': '30,000', '파전': '25,000'}"
미친고기 풍암본점,"육류,고기",4.3,광주 서구 풍암2로53번길 3 (우)62068,613,['월~토 17:00 ~ 01:00'],"{'이베리코 set (2인)': '28,000', '항정 set (2인)': '28,000', '막창 (180g)': '10,000', '닭발 (250g)': '13,000'}"
투썸플레이스 부산남포점,투썸플레이스,3.4,부산 중구 구덕로 40 호림빌딩 1층 (우)48953,590,['매일 09:00 ~ 23:00'],{}
원조바다집,"해물,생선",2.7,부산 중구 광복로43번길 18-5 1층 (우)48947,574,['매일 11:00 ~ 21:00'],"{'수중전골': '10,000', '낙지볶음': '9,000', '낙새볶음': '10,000', '낙곱볶음': '10,000', '우동사리': '1,500'}"
뽕사시미,회,4.5,부산 중구 충장대로5번길 56 1층 (우)48936,542,"['월~토 11:30 ~ 22:00', '월~토 휴게시간 14:30 ~ 17:00']","{'추천\n스페셜코스(1인)': '120,000', '추천\n모듬회(1인)': '45,000', '참치회(1인)': '45,000', '점심특선': '25,000'}"
스타벅스 자갈치역점,스타벅스,3.9,부산 중구 구덕로 54-1 (우)48953,516,['매일 08:00 ~ 22:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
세정,회,4.1,부산 중구 중구로33번길 45 1층 (우)48977,501,"['금,토 17:30 ~ 02:00']","{'한치모밀쟁반 (소)': '38,000', '한치모밀쟁반 (대)': '48,000', '한치회 (소)': '34,000', '한치회 (대)': '42,000'}"
수복센타,"해물,생선",3.5,부산 중구 남포길 25-3 1층 (우)48953,494,['매일 16:30 ~ 01:00'],"{'스지어묵탕': '34,000', '메로구이': '30,000', '육회': '27,000', '홍어': '28,000', '가오리무침': '27,000', '가오리찜': '27,000', '': ''}"
부평양곱창,"곱창,막창",3.4,부산 중구 부평2길 17 (우)48977,492,['매일 12:00 ~ 03:00'],"{'소금구이 (대)': '45,000', '소금구이 (중)': '40,000', '소금구이 (소)': '35,000', '돌판양념 (대)': '45,000', '돌판양념 (중)': '40,000', '돌판양념 (소)': '35,000', '': ''}"
오복미역 남포직영점,한식,2.2,부산 중구 구덕로34번길 4 (우)48954,471,['매일 08:00 ~ 22:00'],"{'가자미 미역국': '11,000', '조개 미역국': '12,000', '소고기 미역국': '13,000', '전복 가자미 미역국': '16,000', '오복한우불고기': '12,000'}"
고래1번지,"해물,생선",3.0,부산 중구 자갈치로 58 (우)48983,469,['매일 13:00 ~ 04:00'],"{'꼼장어 (소)': '40,000', '꼼장어 (중)': '50,000', '고래고기 (소)': '50,000', '고래고기 (중)': '80,000', '고래고기 (대)': '100,000'}"
푸줏간,"육류,고기",4.8,부산 중구 대청로138번길 7-1 (우)48956,458,['월~토 17:30 ~ 22:30'],"{'한우안창살 (100g)': '28,000', '한우갈비살 (100g)': '22,000', '한우 육회 (150g)': '20,000', '제주오겹살 (100g)': '9,000', '항정살 (100g)': '10,000'}"
하늘어장 남포본점,회,3.3,부산 중구 구덕로 40 13층 (우)48953,440,['매일 16:30 ~ 02:00'],"{'모듬 해산물': '45,000', '고노와다광어회무침': '40,000', '산낙지': '30,000', '전복': '30,000', '해삼': '30,000'}"
섬진강재첩국,한식,3.0,부산 동구 진성로 17 2층 (우)48781,439,['월~금 09:00 ~ 22:00'],"{'재첩진국': '10,000', '재첩정식': '8,000', '재첩비빔밥': '9,000', '재첩회(대)': '35,000', '재첩파전': '12,000'}"
뚜레쥬르 부산중앙대로점,뚜레쥬르,2.6,부산 중구 중앙대로 145 내일투어 1층 (우)48924,432,['null'],"{'빵긋랜덤박스': '15,000', 'BELT샌드위치': '6,500', '추억의 사라다고로케': '3,600', '그랑드카페 아이스아메리카노': '3,500', '딸기와 우유생크림 2호': '30,000'}"
맛찬들왕소금구이 부산부평점,맛찬들왕소금구이,2.6,부산 중구 광복로 3 (우)48979,428,['매일 12:00 ~ 23:00'],{'null': 'null'}
이비가짬뽕 부산중앙점,이비가짬뽕,3.3,부산 중구 중앙대로 148 1층 (우)48934,401,['매일 11:00 ~ 21:00'],"{'이비가탕수육': '12,000', '이비가짬뽕': '9,000', '순한짬뽕': '9,000', '이비가한우짜장': '7,000', '이비가한우라이스': '10,000', '이비가볶음짬뽕': '10,000', '': ''}"
투썸플레이스 부산크라운하버호텔점,투썸플레이스,2.0,부산 중구 중앙대로 114 (우)48938,398,['매일 07:30 ~ 23:00'],{}
스타벅스 부산광복로R점,스타벅스,3.0,부산 중구 광복중앙로 8-2 (우)48949,394,['매일 09:00 ~ 22:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
이승학돈까스 본점,"돈까스,우동",3.8,부산 중구 광복중앙로 12 2층 (우)48949,382,['월~토 11:30 ~ 20:30'],"{'돈까스': '9,000', '치즈돈까스': '10,000', '고구마치즈돈까스': '10,500', '스팸치즈돈까스': '10,500', '떙초치즈돈까스': '11,000', '비후까스': '11,000', '': ''}"
명송,"초밥,롤",3.5,부산 중구 해관로 32 (우)48957,379,['null'],{'null': 'null'}
어촌,회,2.0,부산 중구 충장대로5번길 52 1층 (우)48936,378,['null'],"{'회비빔밥': '13,000', '생대구탕': '20,000', '도다리쑥국': '변동가격'}"
금포나루,감자탕,4.3,부산 중구 광복로97번안길 11 (우)48952,359,"['금,토 16:00 ~ 02:00']","{'돌게탕': '50,000'}"
대성밀냉면전문,냉면,3.6,부산 중구 보수대로44번길 6 (우)48975,356,['매일 10:30 ~ 20:00'],"{'냉면 (소)': '8,000', '비빔냉면 (소)': '9,000', '밀면 (소)': '6,000', '비빔밀면 (소)': '6,500', '열무비빔면 (소)': '7,500'}"
라이프버거,햄버거,4.6,부산 중구 중앙대로49번길 7 1층 (우)48956,348,['매일 11:30 ~ 20:00'],"{'라이프버거': '9,000', '추천\n치즈버거': '8,000', 'SET(감자튀김+음료)': '4,000', '감자튀김': '3,000'}"
비엔씨 와이즈파크점,"제과,베이커리",3.5,부산 중구 광복로39번길 6 와이즈파크 1층 (우)48947,346,['월~토 10:00 ~ 21:00'],{}
중앙식당,회,3.4,부산 중구 해관로 22-8 (우)48957,338,['매일 09:30 ~ 21:30'],"{'광어회 (소)': '40,000', '횟밥': '20,000', '회비빔밥': '10,000', '생뽈': '30,000', '생선구이': '20,000'}"
피자헛 부산보수점,피자헛,3.0,부산 중구 대청로 27 (우)48965,337,['매일 11:00 ~ 22:00'],"{'(신제품) 토핑킹 리턴즈': '35,900', '디트로이트 더블 페페로니': '32,900', '디트로이트 미티 디럭스': '35,900', '립스테이크': '35,900', '(오) LA BBQ 불고기 L': '29,900', '(오) 브루클린 버거 L': '27,900', '': ''}"
겐짱카레 본점,일식,4.8,부산 중구 대청로135번길 26 1층 (우)48930,332,['월~금 10:30 ~ 22:30'],"{'겐짱카레': '6,000', '고로케카레': '7,000', '생선카레': '7,500', '햄버그카레': '8,500', '카레우동': '6,500'}"
영빈관,중국요리,1.0,부산 영도구 태종로 816 (우)49126,330,['null'],{'null': 'null'}
쿠오리노,카페,3.4,부산 중구 대청로126번길 35 (우)48951,325,['금~일 11:00 ~ 22:00'],"{'쿠오리노샷': '7,000', '아메리카노': '5,000', '라떼': '5,500', '쿠오리노 팬케이크': '11,000', '쿠오리노 토스트': '6,000', '쿠오리노 요거트': '7,500'}"
구포집,추어,3.2,부산 중구 보수대로36번길 14-1 (우)48976,318,['매일 09:00 ~ 21:00'],"{'복국': '13,000', '회비빔밥': '13,000', '파전': '15,000', '추어탕': '9,000', '생선회': '40,000'}"
부광돼지국밥,국밥,3.8,부산 중구 대청로141번길 15-1 1층 (우)48930,314,['토 10:00 ~ 14:00'],"{'돼지국밥': '9,000', '내장국밥': '9,000', '순대국밥': '9,000', '수육백반': '12,000', '수육 (소)': '20,000'}"
파리바게트 부산중앙역점,"제과,베이커리",0,부산 영도구 조내기로 38 (우)49086,287,['null'],{'null': 'null'}
파리바게뜨 부산남포점,파리바게뜨,4.5,부산 중구 구덕로 38 (우)48953,285,['매일 07:00 ~ 23:00'],{'null': 'null'}
산수갑산,"육류,고기",59,부산 중구 중구로24번길 21-5 (우)48947,284,"['매일 11:30 ~ 22:30', '토,일 휴게시간 16:00 ~ 17:00']","{'추천\n국내산 숯불직화 돼지갈비 한판 (2인기준)': '31,500', '추천\n숯불 직화 불고기': '9,000', '숯불 직화 삼겹살': '10,000'}"
밀양순대돼지국밥,국밥,5.0,부산 동구 중앙대로332번길 7 1층 (우)48729,283,['null'],{'null': 'null'}
대궁한정식,한정식,1.9,부산 중구 태종로 14-1 (우)48984,280,['매일 12:00 ~ 21:30'],{'null': 'null'}
해운대암소갈비집,한식,3.0,부산 해운대구 중동2로10번길 32-10 (우)48096,49045,"['매일 11:30 ~ 22:00', '매일 휴게시간 15:00 ~ 16:30']","{'생갈비 (1인분, 180g)': '58,000', '양념갈비 (1인분, 180g)': '52,000', '불고기 (1인분, 180g)': '45,000', '뚝배기된장': '5,000'}"
금수복국 해운대본점,복어,3.7,부산 해운대구 중동1로43번길 23 1~3층 (우)48095,33878,['매일 00:00 ~ 24:00'],"{'커플세트': '23,000', '복사시미': '150,000', '복회무침': '30,000', '복껍질무침': '15,000', '복껍질튀김': '23,000', '복튀김': '25,000', '': ''}"
더파티 센텀점,뷔페,3.4,부산 해운대구 센텀중앙로 79 센텀사이언스파크 지하1층 (우)48058,24009,"['토 11:30 ~ 21:30', '토,일 휴게시간 13:30 ~ 14:00', '토 휴게시간 16:00 ~ 17:00']","{'추천\n주중 점심(성인)': '39,000', '추천\n주중 저녁(성인)': '47,000', '주중 초등학생': '22,000', '주중 미취학생(5~7세)': '13,000', '주말 & 공휴일 점심(성인)': '49,000', '주말 & 공휴일 저녁(성인)': '53,000', '': ''}"
그랜드애플,뷔페,4.1,"부산 해운대구 센텀1로 25 한샘플러그샵 5,6층 (우)48060",21535,"['토,일 11:30 ~ 21:30', '토,일 휴게시간 19:00 ~ 19:30', '토,일 휴게시간 13:30 ~ 14:00']","{'주중요금 대인 중식': '60,000', '주중요금 대인 석식': '65,000', '주말요금 대인': '75,000', '주중요금 초등학생': '38,000', '주중요금 유치원(5~7세)': '19,000'}"
해운대기와집대구탕 본점,"매운탕,해물탕",3.6,부산 해운대구 달맞이길104번길 46 (우)48098,19751,['매일 08:00 ~ 21:00'],"{'대구탕': '14,000'}"
해목,일식,4.0,부산 해운대구 구남로24번길 8 1층 (우)48094,18236,"['매일 11:00 ~ 22:00', '매일 휴게시간 15:00 ~ 17:00']","{'특 히츠마부시': '56,000', '히츠마부시(민물장어)': '38,000', '어린이 장어 덮밥': '10,000', '특 카이센동(해산물덮밥)': '49,000', '카이센동(해산물덮밥)': '35,000', '참치+연어+네기도로': '23,000', '': ''}"
스타벅스 해운대달맞이DT점,스타벅스,3.4,부산 해운대구 달맞이길 57 1~3층 (우)48097,17044,['매일 07:00 ~ 23:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
호랑이젤라떡,아이스크림,4.0,"부산 해운대구 달맞이길62번길 38 삼환미포씨랜드 115,116호 (우)48098",14429,"['월,수,목,금,토,일 11:00 ~ 22:00', '월,수,목,금,토,일 휴게시간 17:00 ~ 18:10']","{'구운피스타치오': '4,500', '쑥떡쑥떡': '4,000', '로투스': '4,000', '맘을 낚아 체리': '4,000', '해운대': '4,000'}"
어밤부,태국음식,3.7,부산 해운대구 송정광어골로 87 한림빌딩 1층 (우)48073,14079,"['매일 11:00 ~ 21:00', '매일 휴게시간 15:00 ~ 17:00']","{'카우팟 꿍': '9,000', '카우팟 느어': '12,000', '팟타이': '12,000', '똠얌꿍': '20,000', '얌운센': '11,000'}"
문토스트 기장점,토스트,4.8,부산 기장군 기장읍 차성동로 43 1층 (우)46066,14039,"['금,토 10:00 ~ 22:00']","{'모짜렐라치즈 토스트': '4,500', '매운 치즈 토스트': '4,800', '치즈먹은 새우 토스트': '5,800', '문토스트': '3,500', '매운토스트': '4,500', '치즈만난바베큐 토스트': '6,000', '': ''}"
스타벅스 부산재송DT점,스타벅스,3.0,부산 해운대구 해운대로 189 (우)48056,13733,"['금,토 07:00 ~ 23:00']","{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
수민이네,장어,2.8,부산 해운대구 청사포로58번길 118 (우)48116,13612,['매일 11:30 ~ 05:00'],"{'모듬스페셜': '90,000', '조개모듬 (기본)': '45,000', '장어구이 (기본)': '50,000', '전복구이 (기본)': '45,000', '가리비 (기본)': '50,000', '우럭매운탕 (기본)': '35,000', '': ''}"
더파티 해운대점,뷔페,3.7,부산 해운대구 해운대해변로298번길 24 팔레드시즈상가 지하1층 (우)48099,12928,"['토 12:00 ~ 21:30', '토 휴게시간 19:00 ~ 19:30', '토 휴게시간 15:00 ~ 17:00']","{'추천\n주중 점심(성인)': '42,000', '추천\n주중 저녁(성인)': '50,000', '주중 (초등학생)': '22,000', '주중 미취학생(5~7세)': '13,000', '주말 & 공휴일 점심(성인)': '51,000', '주말 & 공휴일 저녁(성인)': '55,000', '': ''}"
맥도날드 부산송정DT점,맥도날드,3.7,부산 해운대구 해운대로 1114 (우)48071,12893,['매일 00:00 ~ 24:00'],{}
풍원장 마린시티점,한식,3.2,부산 해운대구 마린시티3로 51 더샵해운대아델리스 110호 (우)48118,11510,['매일 08:00 ~ 22:00'],"{'조개 미역국': '16,000', '소고기 미역국': '16,000', '가자미 조개 미역국': '17,000', '활전복 조개 미역국': '19,000', '따닥불고기': '17,000'}"
다솥맛집 송정점,한정식,2.7,부산 해운대구 송정광어골로 29 화이트듀빌딩 6층 (우)48073,10429,['매일 11:30 ~ 21:00'],"{'전복 송이밥 (특)': '20,000', '전복 송이밥 (보통)': '15,000', '전복 새우 볶음밥': '18,000', '전복 영양밥 (보통)': '15,000', '전복 영양밥 (특)': '20,000'}"
맥도날드 해운대DT점,맥도날드,3.0,부산 해운대구 해운대로570번길 51 (우)48094,10319,['매일 00:00 ~ 24:00'],{}
거대곰탕,곰탕,4.4,부산 해운대구 해운대해변로 163 (우)48091,10285,['매일 10:00 ~ 21:00'],"{'수육 (중)': '55,000', '농후하고 더 진한 뽀얀곰탕': '20,000', '고기 곰탕 (맑은곰탕)': '15,000', '사리곰탕 (맑은곰탕)': '16,000', '양곰탕 (맑은곰탕)': '16,000', '도가니탕 (맑은곰탕)': '23,000'}"
해운대속씨원한대구탕 본점,"매운탕,해물탕",3.5,부산 해운대구 달맞이길62번길 28 1층 (우)48098,10120,['매일 08:00 ~ 21:00'],"{'추천\n대구탕': '13,000', '대구찜': '50,000', '알말이': '8,000', '대구곤 추가': '3,000'}"
맥도날드 달맞이DT점,맥도날드,4.3,부산 해운대구 좌동순환로 455 (우)48097,9614,['매일 00:00 ~ 24:00'],{}
젬스톤 송정점,카페,3.3,부산 해운대구 송정구덕포길 100 C동 (우)48073,8910,['매일 09:00 ~ 02:00'],"{'카라멜마끼아또': '5,800', '카페모카': '5,800', '아포가토': '7,000', '아인슈페너': '6,500'}"
비비비당,전통찻집,3.8,부산 해운대구 달맞이길 239-16 4층 (우)48115,8881,['화~일 10:30 ~ 22:00'],"{'연인찻상 [2인]': '33,000', '5년발효 황차': '10,000', '대추차': '12,000', '우전녹차': '10,000', '오늘의 차': '10,000', '특우전녹차': '15,000', '': ''}"
